Iteration,CurrentBestLength,AntId,AntPathLength,AntPath,PathType,Phers,PhersOptimal
26,14,1339,22,f-a-b-g-d-c,0,59.4851,80.175
26,14,1340,13,c-b-g-f-a,0,46.6346,79.0294
26,14,1341,14,f-a-b-g-c-d-f,1,79.5876,79.5876
26,14,1342,14,c-d-f-a-b-g-c,1,80.2003,80.2003
26,14,1343,19,f-d-c-g-b-a-f,1,63.8228,80.7517
26,14,1344,14,c-d-f-a-b-g-c,1,80.7517,80.7517
26,14,1345,21,f-d-c-b-g-a-f,1,66.5426,81.2479
26,14,1346,18,f-d-c-g-a-b,0,55.5237,80.8715
26,14,1347,21,b-g-f-d-c-b,0,56.4338,80.6919
26,14,1348,19,a-f-d-c-g-b-a,1,63.3388,80.3531
26,14,1349,21,g-f-d-c-b-a,0,53.4981,80.3531
26,14,1350,19,b-a-f-d-c-g-b,1,63.0219,80.3531
27,14,1351,21,d-f-a-b-c-g-d,1,70.8893,80.3531
27,14,1352,21,b-g-a-f-d-c-b,1,64.8537,79.2588
27,14,1353,14,g-c-d-f-a-b-g,1,78.9539,78.9539
27,14,1354,19,a-f-d-c-g-b-a,1,62.6372,79.6299
27,14,1355,21,d-f-a-b-c-g-d,1,69.9413,79.6299
27,14,1356,19,g-b-a-f-d-c-g,1,62.5736,78.6007
27,14,1357,14,f-a-b-g-c-d-f,1,78.6007,78.6007
27,14,1358,19,g-f-a-b-c-d,0,61.0322,79.312
27,14,1359,21,b-g-f-d-c-b,0,54.8935,78.5363
27,14,1360,14,c-d-f-a-b-g-c,1,78.2236,78.2236
27,14,1361,14,g-c-d-f-a-b-g,1,78.9726,78.9726
27,14,1362,14,f-a-b-g-c-d-f,1,79.6468,79.6468
27,14,1363,19,b-a-f-d-c-g-b,1,62.4616,80.2535
27,14,1364,16,b-c-d-f-a-b,0,63.5453,80.2535
27,14,1365,18,f-d-c-g-a-b,0,54.5126,79.9436
27,14,1366,16,c-g-f-d-c,0,42.4205,79.7748
27,14,1367,14,d-f-a-b-g-c-d,1,79.7748,79.7748
27,14,1368,14,g-c-d-f-a-b-g,1,80.3688,80.3688
27,14,1369,16,a-b-c-d-f-a,0,64.1312,80.9033
27,14,1370,15,a-b-g-d-f-a,0,62.4044,80.5553
27,14,1371,14,c-d-f-a-b-g-c,1,80.6308,80.6308
27,14,1372,16,f-a-b-c-d-f,0,64.4193,81.1392
27,14,1373,19,a-f-d-c-g-b-a,1,63.3559,80.7808
27,14,1374,21,g-f-d-c-b-a,0,53.0498,80.7808
27,14,1375,21,f-d-c-b-g-a-f,1,65.3681,80.7808
27,14,1376,19,a-f-d-c-g-b-a,1,62.749,80.4063
27,14,1377,14,g-c-d-f-a-b-g,1,80.4063,80.4063
27,14,1378,14,c-d-f-a-b-g-c,1,80.9371,80.9371
27,14,1379,19,a-f-d-c-g-b-a,1,62.7899,81.4148
27,14,1380,19,b-a-f-d-c-g-b,1,62.8267,81.4148
27,14,1381,18,f-d-c-g-a-b,0,55.3053,81.4148
27,14,1382,16,b-c-g-a-f-d,0,53.1583,81.1999
27,14,1383,19,b-a-f-d-c-g-b,1,63.6254,81.1999
27,14,1384,14,f-a-b-g-c-d-f,1,81.1999,81.1999
27,14,1385,14,c-d-f-a-b-g-c,1,81.6514,81.6514
27,14,1386,21,a-b-g-f-d-c,0,58.8368,82.0576
27,14,1387,13,g-c-b-a-f-d,0,55.9418,81.297
27,14,1388,18,f-d-c-g-a-b,0,55.9744,81.4068
27,14,1389,19,d-c-g-b-a-f-d,1,64.9248,81.2274
27,14,1390,21,g-a-f-d-c-b-g,1,66.8591,81.2274
27,14,1391,19,a-f-d-c-g-b-a,1,64.3579,80.881
27,14,1392,20,g-d-c-b-a-f,0,52.7404,80.881
27,14,1393,21,f-a-b-c-g-d-f,1,72.1361,80.881
27,14,1394,14,c-d-f-a-b-g-c,1,79.739,79.739
27,14,1395,19,a-f-d-c-g-b-a,1,63.9018,80.3365
27,14,1396,21,a-f-d-c-b-g-a,1,65.7962,80.3365
27,14,1397,16,c-g-a-f-d-c,0,52.7712,80.0083
27,14,1398,14,f-a-b-g-c-d-f,1,80.0083,80.0083
27,14,1399,21,a-b-c-g-d-f-a,1,71.5621,80.5789
27,14,1400,21,g-d-f-a-b-c-g,1,70.1202,79.475
28,14,1401,14,g-c-d-f-a-b-g,1,78.4814,78.4814
28,14,1402,22,f-a-b-g-d-c,0,58.4915,79.2047
28,14,1403,14,c-d-f-a-b-g-c,1,78.1321,78.1321
28,14,1404,21,f-d-c-b-g-a-f,1,65.7349,78.8904
28,14,1405,14,d-f-a-b-g-c-d,1,78.5795,78.5795
28,14,1406,14,d-f-a-b-g-c-d,1,79.293,79.293
28,14,1407,21,b-g-f-d-c-b,0,54.8319,79.9351
28,14,1408,21,g-d-f-a-b-c-g,1,70.0606,79.6181
28,14,1409,21,b-g-a-f-d-c-b,1,64.6609,78.5911
28,14,1410,22,f-a-b-g-d-c,0,57.0218,78.3058
28,14,1411,16,b-c-d-f-a-b,0,61.7863,77.3305
28,14,1412,14,c-d-f-a-b-g-c,1,77.2111,77.2111
28,14,1413,19,a-f-d-c-g-b-a,1,62.8359,78.0614
28,14,1414,14,a-b-g-c-d-f-a,1,78.0614,78.0614
28,14,1415,16,g-a-b-c-d-f,0,60.8581,78.8267
28,14,1416,13,g-c-b-a-f-d,0,56.2264,78.6196
28,14,1417,14,d-f-a-b-g-c-d,1,78.7248,78.7248
28,14,1418,18,f-d-c-g-a-b,0,54.9376,79.4237
28,14,1419,16,b-c-d-f-a-b,0,63.3323,79.2685
28,14,1420,19,g-b-a-f-d-c-g,1,64.4843,79.0308
28,14,1421,18,f-d-c-b-a-f,0,53.9263,79.0308
28,14,1422,19,a-f-d-c-g-b-a,1,64.4698,79.0308
28,14,1423,19,f-d-c-g-b-a-f,1,64.3386,79.0308
28,14,1424,19,b-a-f-d-c-g-b,1,64.2205,79.0308
28,14,1425,19,c-g-b-a-f-d-c,1,64.1142,79.0308
28,14,1426,14,d-f-a-b-g-c-d,1,79.0308,79.0308
28,14,1427,22,f-a-b-g-d-c,0,58.438,79.6991
28,14,1428,19,c-g-b-a-f-d-c,1,63.8894,78.5992
28,14,1429,21,a-f-d-c-b-g-a,1,65.6139,78.5992
28,14,1430,13,b-g-f-a-b,0,47.6173,78.3222
28,14,1431,14,d-f-a-b-g-c-d,1,79.2481,79.2481
28,14,1432,14,a-b-g-c-d-f-a,1,79.8947,79.8947
28,14,1433,14,c-d-f-a-b-g-c,1,80.4767,80.4767
28,14,1434,21,d-f-a-b-c-g-d,1,71.1935,81.0004
28,14,1435,14,d-f-a-b-g-c-d,1,79.8752,79.8752
28,14,1436,14,f-a-b-g-c-d-f,1,80.4591,80.4591
28,14,1437,14,c-d-f-a-b-g-c,1,80.9847,80.9847
28,14,1438,15,a-b-g-d-f-a,0,62.7788,81.4576
28,14,1439,21,g-a-f-d-c-b-g,1,66.0164,81.4825
28,14,1440,14,c-d-f-a-b-g-c,1,81.1083,81.1083
28,14,1441,14,d-f-a-b-g-c-d,1,81.5689,81.5689
28,14,1442,14,a-b-g-c-d-f-a,1,81.9834,81.9834
28,14,1443,21,b-g-a-f-d-c-b,1,65.5067,82.3565
28,14,1444,19,c-g-b-a-f-d-c,1,62.8206,81.9819
28,14,1445,14,d-f-a-b-g-c-d,1,81.9819,81.9819
28,14,1446,15,b-g-d-f-a-b,0,63.9722,82.3552
28,14,1447,14,d-f-a-b-g-c-d,1,82.2971,82.2971
28,14,1448,21,a-b-g-f-d-c,0,58.5527,82.6389
28,14,1449,19,b-a-f-d-c-g-b,1,62.7018,81.8645
28,14,1450,14,g-c-d-f-a-b-g,1,81.8645,81.8645
29,14,1451,21,b-g-f-d-c-b,0,54.8593,82.2495
29,14,1452,14,f-a-b-g-c-d-f,1,81.9052,81.9052
29,14,1453,20,g-d-c-b-a-f,0,52.0129,82.2861
29,14,1454,16,c-g-a-f-d-c,0,51.6307,82.2861
29,14,1455,14,a-b-g-c-d-f-a,1,82.2861,82.2861
29,14,1456,21,a-f-d-c-b-g-a,1,65.2623,82.6289
29,14,1457,14,a-b-g-c-d-f-a,1,82.2875,82.2875
29,14,1458,14,a-b-g-c-d-f-a,1,82.6302,82.6302
29,14,1459,21,b-c-g-d-f-a-b,1,73.4808,82.9386
29,14,1460,15,b-g-d-f-a-b,0,63.4066,81.6439
29,14,1461,18,f-d-c-g-a-b,0,54.9301,81.6631
29,14,1462,14,c-d-f-a-b-g-c,1,81.4501,81.4501
29,14,1463,19,a-f-d-c-g-b-a,1,63.1652,81.8765
29,14,1464,21,b-g-a-f-d-c-b,1,65.1923,81.8765
29,14,1465,19,c-g-b-a-f-d-c,1,62.8884,81.5197
29,14,1466,21,b-g-a-f-d-c-b,1,64.4397,81.5197
29,14,1467,16,b-c-d-f-a-b,0,65.2862,81.1985
29,14,1468,19,a-f-d-c-g-b-a,1,62.6616,80.7507
29,14,1469,14,d-f-a-b-g-c-d,1,80.7507,80.7507
29,14,1470,21,c-b-g-a-f-d-c,1,63.9696,81.2471
29,14,1471,21,a-b-g-f-d-c,0,56.7902,80.9393
29,14,1472,14,b-g-c-d-f-a-b,1,80.2939,80.2939
29,14,1473,16,c-g-f-d-c,0,41.6015,80.836
29,14,1474,19,a-f-d-c-g-b-a,1,63.0024,80.836
29,14,1475,15,a-b-g-d-f-a,0,63.0247,80.836
29,14,1476,21,a-f-d-c-b-g-a,1,63.7363,80.924
29,14,1477,19,a-f-d-c-g-b-a,1,62.7669,80.6412
29,14,1478,13,g-c-b-a-f-d,0,55.5199,80.6412
29,14,1479,21,a-f-d-c-b-g-a,1,64.7099,80.7494
29,14,1480,14,c-d-f-a-b-g-c,1,80.4948,80.4948
29,14,1481,21,c-g-d-f-a-b-c,1,73.0093,81.0168
29,14,1482,14,g-c-d-f-a-b-g,1,79.8284,79.8284
29,14,1483,14,c-d-f-a-b-g-c,1,80.417,80.417
29,14,1484,19,a-f-d-c-g-b-a,1,63.8406,80.9467
29,14,1485,22,f-a-b-g-d-c,0,59.9522,80.9467
29,14,1486,19,c-g-b-a-f-d-c,1,63.6563,79.7754
29,14,1487,16,b-c-g-a-f-d,0,52.874,79.7754
29,14,1488,21,c-g-d-f-a-b-c,1,71.4524,79.7754
29,14,1489,21,g-d-f-a-b-c-g,1,70.0215,78.7209
29,14,1490,19,b-a-f-d-c-g-b,1,63.9272,77.7717
29,14,1491,14,a-b-g-c-d-f-a,1,77.7717,77.7717
29,14,1492,19,c-g-b-a-f-d-c,1,63.8503,78.566
29,14,1493,19,f-d-c-g-b-a-f,1,63.781,78.566
29,14,1494,19,a-f-d-c-g-b-a,1,63.7187,78.566
29,14,1495,16,g-b-c-d-f-a,0,60.7894,78.566
29,14,1496,14,b-g-c-d-f-a-b,1,78.3615,78.3615
29,14,1497,21,d-f-a-b-c-g-d,1,69.9615,79.0968
29,14,1498,21,b-g-a-f-d-c-b,1,65.096,78.137
29,14,1499,21,g-d-f-a-b-c-g,1,68.6797,77.8342
29,14,1500,13,b-g-f-a-b,0,47.1925,76.9704
30,14,1501,21,g-a-f-d-c-b-g,1,64.6142,77.9579
30,14,1502,19,c-g-f-a-b-c,0,57.0455,77.654
30,14,1503,16,d-c-g-a-f-d,0,51.7313,77.2889
30,14,1504,14,d-f-a-b-g-c-d,1,77.2889,77.2889
30,14,1505,21,a-f-d-c-b-g-a,1,64.933,78.1314
30,14,1506,19,a-f-d-c-g-b-a,1,63.6072,77.8377
30,14,1507,14,d-f-a-b-g-c-d,1,77.8377,77.8377
30,14,1508,14,f-a-b-g-c-d-f,1,78.6253,78.6253
30,14,1509,19,b-a-f-d-c-g-b,1,63.5622,79.3342
30,14,1510,14,g-c-d-f-a-b-g,1,79.3342,79.3342
30,14,1511,15,c-g-a-b-c,0,44.3965,79.9722
30,14,1512,19,g-b-a-f-d-c-g,1,63.7984,80.0204
30,14,1513,21,g-f-d-c-b-a,0,53.1393,80.0204
30,14,1514,19,a-f-d-c-g-b-a,1,63.4222,80.0204
30,14,1515,14,b-g-c-d-f-a-b,1,80.0204,80.0204
30,14,1516,14,a-b-g-c-d-f-a,1,80.5898,80.5898
30,14,1517,14,a-b-g-c-d-f-a,1,81.1022,81.1022
30,14,1518,19,a-f-d-c-g-b-a,1,63.3957,81.5634
30,14,1519,19,g-b-a-f-d-c-g,1,63.372,81.5634
30,14,1520,19,b-a-f-d-c-g-b,1,63.3505,81.5634
30,14,1521,19,b-a-f-d-c-g-b,1,63.3313,81.5634
30,14,1522,14,d-f-a-b-g-c-d,1,81.5634,81.5634
30,14,1523,14,d-f-a-b-g-c-d,1,81.9785,81.9785
30,14,1524,16,d-c-g-a-f-d,0,52.7641,82.3521
30,14,1525,21,d-f-a-b-c-g-d,1,72.4531,82.3521
30,14,1526,19,g-b-a-f-d-c-g,1,63.9674,81.161
30,14,1527,14,f-a-b-g-c-d-f,1,81.161,81.161
30,14,1528,16,g-b-c-d-f-a,0,62.0067,81.6163
30,14,1529,16,b-c-d-f-a-b,0,64.4578,81.3018
30,14,1530,19,b-c-g-f-a-b,0,59.1141,80.9493
30,14,1531,19,b-a-f-d-c-g-b,1,64.0569,80.4341
30,14,1532,19,c-g-f-a-b-c,0,58.4485,80.4341
30,14,1533,21,c-b-g-a-f-d-c,1,66.3464,79.9705
30,14,1534,14,d-f-a-b-g-c-d,1,79.5764,79.5764
30,14,1535,15,c-g-a-b-c,0,45.1502,80.1902
30,14,1536,19,a-f-d-c-g-b-a,1,63.881,80.2439
30,14,1537,19,a-f-d-c-g-b-a,1,63.8087,80.2439
30,14,1538,14,c-d-f-a-b-g-c,1,80.2439,80.2439
30,14,1539,15,b-g-d-f-a-b,0,62.6668,80.7909
30,14,1540,16,g-b-c-d-f-a,0,62.1693,80.8707
30,14,1541,19,b-a-f-d-c-g-b,1,63.9216,80.5976
30,14,1542,21,f-a-b-c-g-d-f,1,71.8025,80.5976
30,14,1543,22,f-a-b-g-d-c,0,59.4015,79.5365
30,14,1544,21,f-d-c-b-g-a-f,1,65.3549,78.4083
30,14,1545,19,d-c-g-b-a-f-d,1,63.287,78.0723
30,14,1546,16,f-a-b-c-d-f,0,62.3818,78.0723
30,14,1547,14,d-f-a-b-g-c-d,1,77.9505,77.9505
30,14,1548,19,b-a-f-d-c-g-b,1,63.2741,78.7269
30,14,1549,18,f-d-c-b-a-f,0,51.7974,78.7269
30,14,1550,14,g-c-d-f-a-b-g,1,78.7269,78.7269
31,14,1551,14,d-f-a-b-g-c-d,1,79.4256,79.4256
31,14,1552,21,g-a-f-d-c-b-g,1,65.4029,80.0545
31,14,1553,22,f-a-b-g-d-c,0,58.877,79.705
31,14,1554,22,f-a-b-g-d-c,0,57.5348,78.5986
31,14,1555,18,d-c-b-a-f-d,0,51.5955,77.6028
31,14,1556,14,d-f-a-b-g-c-d,1,77.6028,77.6028
31,14,1557,19,g-b-a-f-d-c-g,1,63.2966,78.4139
31,14,1558,19,b-a-f-d-c-g-b,1,63.2828,78.4139
31,14,1559,16,g-b-c-d-f-a,0,61.5771,78.4139
31,14,1560,14,d-f-a-b-g-c-d,1,78.2105,78.2105
31,14,1561,21,c-b-g-a-f-d-c,1,64.5249,78.9609
31,14,1562,19,b-a-f-d-c-g-b,1,63.1776,78.6707
31,14,1563,19,c-g-b-a-f-d-c,1,63.1756,78.6707
31,14,1564,14,c-d-f-a-b-g-c,1,78.6707,78.6707
31,14,1565,19,g-b-a-f-d-c-g,1,63.1738,79.3751
31,14,1566,19,b-a-f-d-c-g-b,1,63.1722,79.3751
31,14,1567,21,g-d-f-a-b-c-g,1,70.9104,79.3751
31,14,1568,14,c-d-f-a-b-g-c,1,78.3443,78.3443
31,14,1569,14,a-b-g-c-d-f-a,1,79.0813,79.0813
31,14,1570,14,c-d-f-a-b-g-c,1,79.7446,79.7446
31,14,1571,13,g-c-b-a-f-d,0,55.8769,80.3415
31,14,1572,21,g-d-f-a-b-c-g,1,70.8909,80.4506
31,14,1573,16,c-g-a-f-d-c,0,53.1465,79.3872
31,14,1574,18,c-b-a-f-d-c,0,54.4059,79.3872
31,14,1575,16,g-b-c-d-f-a,0,61.3758,79.3872
31,14,1576,19,c-g-b-a-f-d-c,1,65.4131,79.1839
31,14,1577,18,f-d-c-b-a-f,0,54.3462,79.1839
31,14,1578,19,a-f-d-c-g-b-a,1,65.2644,79.1839
31,14,1579,21,d-f-a-b-c-g-d,1,69.7995,79.1839
31,14,1580,13,b-g-f-a-b,0,48.3933,78.2325
31,14,1581,19,c-g-b-a-f-d-c,1,64.9471,79.1078
31,14,1582,14,d-f-a-b-g-c-d,1,79.1078,79.1078
31,14,1583,14,d-f-a-b-g-c-d,1,79.7684,79.7684
31,14,1584,21,b-c-g-d-f-a-b,1,70.1312,80.363
31,14,1585,18,f-d-c-g-a-b,0,55.2807,79.3474
31,14,1586,21,a-b-g-f-d-c,0,58.8203,79.2017
31,14,1587,14,b-g-c-d-f-a-b,1,78.5296,78.5296
31,14,1588,21,g-d-f-a-b-c-g,1,69.0269,79.2481
31,14,1589,18,f-d-c-g-a-b,0,54.6,78.3218
31,14,1590,21,b-g-f-d-c-b,0,56.4992,78.2263
31,14,1591,19,b-a-f-d-c-g-b,1,64.3797,77.8691
31,14,1592,16,g-a-b-c-d-f,0,59.9307,77.8691
31,14,1593,14,g-c-d-f-a-b-g,1,77.7841,77.7841
31,14,1594,14,c-d-f-a-b-g-c,1,78.5771,78.5771
31,14,1595,19,c-g-b-a-f-d-c,1,64.2575,79.2908
31,14,1596,21,d-f-a-b-c-g-d,1,69.205,79.2908
31,14,1597,19,g-b-a-f-d-c-g,1,64.054,78.347
31,14,1598,21,c-b-g-a-f-d-c,1,66.6293,78.347
31,14,1599,13,g-c-b-a-f-d,0,56.9232,77.9961
31,14,1600,21,c-b-g-f-d-c,0,56.1661,78.0991
32,14,1601,14,g-c-d-f-a-b-g,1,77.7833,77.7833
32,14,1602,14,c-d-f-a-b-g-c,1,78.5764,78.5764
32,14,1603,19,b-a-f-d-c-g-b,1,64.7896,79.2902
32,14,1604,13,g-c-b-a-f-d,0,58.4183,79.2902
32,14,1605,15,c-g-a-b-c,0,44.5952,79.3861
32,14,1606,14,d-f-a-b-g-c-d,1,79.4631,79.4631
32,14,1607,16,f-a-b-c-d-f,0,63.742,80.0882
32,14,1608,18,f-d-c-g-a-b,0,56.2032,79.8178
32,14,1609,19,a-f-d-c-g-b-a,1,66.32,79.6514
32,14,1610,21,f-a-b-c-g-d-f,1,70.0979,79.6514
32,14,1611,18,f-d-c-g-a-b,0,55.6263,78.6668
32,14,1612,16,f-a-b-c-d-f,0,62.1819,78.5479
32,14,1613,14,a-b-g-c-d-f-a,1,78.4315,78.4315
32,14,1614,19,d-c-g-f-a-b,0,57.2004,79.1598
32,14,1615,19,a-f-d-c-g-b-a,1,65.9873,78.7503
32,14,1616,14,f-a-b-g-c-d-f,1,78.7503,78.7503
32,14,1617,19,a-f-d-c-g-b-a,1,65.7044,79.4467
32,14,1618,14,d-f-a-b-g-c-d,1,79.4467,79.4467
32,14,1619,19,a-f-d-c-g-b-a,1,65.4497,80.0735
32,14,1620,16,f-a-b-c-d-f,0,63.5338,80.0735
32,14,1621,14,c-d-f-a-b-g-c,1,79.8367,79.8367
32,14,1622,18,f-d-c-g-a-b,0,56.0036,80.4245
32,14,1623,22,f-a-b-g-d-c,0,59.2604,80.2579
32,14,1624,21,g-a-f-d-c-b-g,1,67.9619,79.0916
32,14,1625,14,c-d-f-a-b-g-c,1,78.75,78.75
32,14,1626,14,f-a-b-g-c-d-f,1,79.4464,79.4464
32,14,1627,14,d-f-a-b-g-c-d,1,80.0732,80.0732
32,14,1628,21,b-g-a-f-d-c-b,1,67.3373,80.6373
32,14,1629,19,g-b-a-f-d-c-g,1,64.4226,80.2841
32,14,1630,14,c-d-f-a-b-g-c,1,80.2841,80.2841
32,14,1631,21,g-f-d-c-b-a,0,53.9968,80.8271
32,14,1632,21,g-f-d-c-b-a,0,53.3591,80.8271
32,14,1633,19,a-f-d-c-g-b-a,1,63.6126,80.8271
32,14,1634,14,d-f-a-b-g-c-d,1,80.8271,80.8271
32,14,1635,21,g-d-f-a-b-c-g,1,71.5748,81.3159
32,14,1636,14,c-d-f-a-b-g-c,1,80.1777,80.1777
32,14,1637,14,d-f-a-b-g-c-d,1,80.7314,80.7314
32,14,1638,14,g-c-d-f-a-b-g,1,81.2296,81.2296
32,14,1639,14,d-f-a-b-g-c-d,1,81.6781,81.6781
32,14,1640,13,b-g-f-a-b,0,50.7051,82.0817
32,14,1641,18,f-d-c-g-a-b,0,55.4684,82.6885
32,14,1642,19,a-f-d-c-g-b-a,1,63.6711,82.4518
32,14,1643,14,c-d-f-a-b-g-c,1,82.4518,82.4518
32,14,1644,19,g-b-a-f-d-c-g,1,63.6198,82.778
32,14,1645,21,d-f-a-b-c-g-d,1,71.9946,82.778
32,14,1646,18,f-d-c-b-a-f,0,53.0706,81.5723
32,14,1647,21,d-f-a-b-c-g-d,1,70.5094,81.5723
32,14,1648,21,g-a-f-d-c-b-g,1,67.052,80.4872
32,14,1649,19,a-f-d-c-g-b-a,1,63.2586,80.0692
32,14,1650,14,d-f-a-b-g-c-d,1,80.0692,80.0692
33,14,1651,21,c-g-d-f-a-b-c,1,69.6403,80.6337
33,14,1652,14,d-f-a-b-g-c-d,1,79.6119,79.6119
33,14,1653,19,c-g-f-a-b-c,0,57.5472,80.2222
33,14,1654,15,b-g-d-f-a-b,0,60.9452,79.7811
33,14,1655,19,a-f-d-c-g-b-a,1,63.185,79.9833
33,14,1656,14,d-f-a-b-g-c-d,1,79.9833,79.9833
33,14,1657,18,f-d-c-b-a-f,0,52.8452,80.5564
33,14,1658,14,d-f-a-b-g-c-d,1,80.5564,80.5564
33,14,1659,21,b-g-a-f-d-c-b,1,66.6496,81.0722
33,14,1660,14,d-f-a-b-g-c-d,1,80.6628,80.6628
33,14,1661,19,g-b-a-f-d-c-g,1,63.0923,81.168
33,14,1662,21,c-g-d-f-a-b-c,1,70.3921,81.168
33,14,1663,19,b-a-f-d-c-g-b,1,63.0151,80.0897
33,14,1664,19,a-f-d-c-g-b-a,1,63.0294,80.0897
33,14,1665,21,b-g-a-f-d-c-b,1,65.8649,80.0897
33,14,1666,19,f-d-c-g-b-a-f,1,62.7572,79.7104
33,14,1667,21,g-d-f-a-b-c-g,1,69.1346,79.7104
33,14,1668,19,g-f-a-b-c-d,0,60.4394,78.74
33,14,1669,21,g-a-f-d-c-b-g,1,65.0369,78.0032
33,14,1670,21,b-c-g-d-f-a-b,1,67.5716,77.6619
33,14,1671,21,c-b-g-a-f-d-c,1,64.2475,76.8256
33,14,1672,21,d-f-a-b-c-g-d,1,66.5287,76.5185
33,14,1673,14,f-a-b-g-c-d-f,1,75.7658,75.7658
33,14,1674,14,d-f-a-b-g-c-d,1,76.7606,76.7606
33,14,1675,14,c-d-f-a-b-g-c,1,77.656,77.656
33,14,1676,19,c-g-f-a-b-c,0,56.1775,78.4618
33,14,1677,14,c-d-f-a-b-g-c,1,78.0886,78.0886
33,14,1678,19,b-a-f-d-c-g-b,1,62.1193,78.8512
33,14,1679,19,g-f-a-b-c-d,0,60.0548,78.8512
33,14,1680,16,c-g-f-d-c,0,41.5666,78.1285
33,14,1681,16,c-g-f-d-c,0,42.4099,78.1285
33,14,1682,14,c-d-f-a-b-g-c,1,78.1285,78.1285
33,14,1683,22,f-a-b-g-d-c,0,58.4499,78.8871
33,14,1684,19,g-f-a-b-c-d,0,59.4259,77.8175
33,14,1685,14,f-a-b-g-c-d-f,1,77.1862,77.1862
33,14,1686,21,f-d-c-b-g-a-f,1,64.9068,78.039
33,14,1687,18,f-d-c-g-a-b,0,53.9812,77.7051
33,14,1688,19,a-f-d-c-g-b-a,1,63.2489,77.5998
33,14,1689,19,f-d-c-g-b-a-f,1,63.2398,77.5998
33,14,1690,21,c-b-g-f-d-c,0,54.9371,77.5998
33,14,1691,18,f-d-c-g-a-b,0,53.8988,77.2993
33,14,1692,21,g-d-f-a-b-c-g,1,68.0163,77.2046
33,14,1693,19,c-g-b-a-f-d-c,1,63.091,76.3414
33,14,1694,14,g-c-d-f-a-b-g,1,76.3414,76.3414
33,14,1695,14,d-f-a-b-g-c-d,1,77.2787,77.2787
33,14,1696,21,a-f-d-c-b-g-a,1,64.4588,78.1222
33,14,1697,19,c-g-f-a-b-c,0,56.394,77.8127
33,14,1698,22,f-a-b-g-d-c,0,56.6404,77.4603
33,14,1699,16,b-c-d-f-a-b,0,60.541,76.5343
33,14,1700,19,b-a-f-d-c-g-b,1,62.6897,76.5094
34,14,1701,19,a-f-d-c-g-b-a,1,62.7365,76.5094
34,14,1702,18,f-d-c-b-a-f,0,51.7291,76.5094
34,14,1703,21,g-a-f-d-c-b-g,1,63.7357,76.5094
34,14,1704,19,a-f-d-c-g-b-a,1,62.7862,76.263
34,14,1705,14,d-f-a-b-g-c-d,1,76.263,76.263
34,14,1706,14,d-f-a-b-g-c-d,1,77.2081,77.2081
34,14,1707,14,g-c-d-f-a-b-g,1,78.0588,78.0588
34,14,1708,16,f-a-b-c-d-f,0,62.612,78.8243
34,14,1709,14,f-a-b-g-c-d-f,1,78.6144,78.6144
34,14,1710,14,f-a-b-g-c-d-f,1,79.3244,79.3244
34,14,1711,21,d-f-a-b-c-g-d,1,70.1026,79.9634
34,14,1712,14,f-a-b-g-c-d-f,1,78.9049,78.9049
34,14,1713,19,g-b-a-f-d-c-g,1,62.7198,79.5859
34,14,1714,19,c-g-f-a-b-c,0,57.3937,79.5859
34,14,1715,21,b-g-a-f-d-c-b,1,64.3776,79.1504
34,14,1716,21,b-g-f-d-c-b,0,54.1388,78.8094
34,14,1717,19,b-a-f-d-c-g-b,1,62.3595,78.5025
34,14,1718,14,a-b-g-c-d-f-a,1,78.5025,78.5025
34,14,1719,18,f-d-c-g-a-b,0,53.7888,79.2237
34,14,1720,19,g-f-a-b-c-d,0,60.3545,79.0702
34,14,1721,14,c-d-f-a-b-g-c,1,78.3266,78.3266
34,14,1722,16,c-g-a-f-d-c,0,51.751,79.0654
34,14,1723,14,d-f-a-b-g-c-d,1,79.0654,79.0654
34,14,1724,19,d-c-g-f-a-b,0,57.4787,79.7303
34,14,1725,19,f-d-c-g-b-a-f,1,63.5031,79.2866
34,14,1726,19,a-f-d-c-g-b-a,1,63.4686,79.2866
34,14,1727,14,c-d-f-a-b-g-c,1,79.2866,79.2866
34,14,1728,21,a-f-d-c-b-g-a,1,65.0523,79.9294
34,14,1729,14,g-c-d-f-a-b-g,1,79.5844,79.5844
34,14,1730,19,a-f-d-c-g-b-a,1,63.1338,80.1974
34,14,1731,19,a-f-d-c-g-b-a,1,63.1362,80.1974
34,14,1732,14,d-f-a-b-g-c-d,1,80.1974,80.1974
34,14,1733,21,c-g-d-f-a-b-c,1,70.5815,80.7491
34,14,1734,14,b-g-c-d-f-a-b,1,79.6371,79.6371
34,14,1735,13,b-g-f-a-b,0,49.4199,80.2448
34,14,1736,16,a-b-c-d-f-a,0,63.8668,80.9892
34,14,1737,14,c-d-f-a-b-g-c,1,80.65,80.65
34,14,1738,19,a-f-d-c-g-b-a,1,63.0258,81.1564
34,14,1739,14,d-f-a-b-g-c-d,1,81.1564,81.1564
34,14,1740,14,a-b-g-c-d-f-a,1,81.6122,81.6122
34,14,1741,14,d-f-a-b-g-c-d,1,82.0224,82.0224
34,14,1742,16,f-a-b-c-d-f,0,65.1367,82.3916
34,14,1743,15,c-g-a-b-c,0,45.1148,81.9457
34,14,1744,21,d-f-a-b-c-g-d,1,71.8005,81.9451
34,14,1745,22,f-a-b-g-d-c,0,59.6782,80.7791
34,14,1746,21,a-f-d-c-b-g-a,1,65.0553,79.5472
